"","name","fcs.well","FSC-A","FSC-W","FSC-H","SSC-A","SSC-W","SSC-H","hA PE 582/15 561nm-A","CD21 PE-cy7 780/60 561nm-A","CD38 BV421 450/50 405nm-A","CD20 BV605 610/20 405nm-A","CD27 BV711 710/50 405nm-A","hA APC 670/30 640nm-A","DUMP APC-ef780 780/60 640nm-A","SA BUV395 379/28 355nm-A","CD19 BUV496_515-30 450/50 355nm-A","IgD BUV737 740/35 355nm-A","CD71 FITC 530/30 488nm-A","Time","XLoc","YLoc","day","sampleID","age.group","fcs.XLoc","fcs.YLoc","lib.name","lib.well"
"931","660R_d42_INX_660R_d42_001_019.fcs","C4",102810.234375,90025.40625,74843,68736.2109375,98295.7265625,45828,3.41082883128447,1.33730480783482,2.0323166739057,2.6343864662551,1.7033887588975,2.69236968313342,1.12809067331464,1.07484839602904,2.19866236186662,0.693951960636128,2.93401784810586,33702.69921875,2,3,"42","660R","old",2,3,"lib190921","C12"
"932","660R_d42_INX_660R_d42_001_019.fcs","D1",98969.28125,83464.8203125,77710,40827.9609375,94105.4921875,28433,3.83621688657489,2.27479819708436,0.865104673044738,2.95821604160109,0.00380711088875174,3.22702561459811,1.09949553992676,0.919856189984912,2.57233013236605,0.267422617132989,1.07367440977597,39976.8984375,3,0,"42","660R","old",3,0,"lib190921","D9"
"933","660R_d42_INX_660R_d42_001_019.fcs","D2",93097.9140625,84937.984375,71832,50958.75,84494.1875,39525,3.55379941123638,2.67521759552164,1.0150900144353,2.38986348620509,1.99283594327345,2.96748064893655,1.07264592151244,1.23975839639461,2.02739366921053,1.06556493010815,1.85909761577109,39450.6015625,3,1,"42","660R","old",3,1,"lib190921","D10"
"934","660R_d42_INX_660R_d42_001_019.fcs","D3",93551.0390625,85171.1640625,71984,43889.9296875,101088.4375,28454,2.92544870010374,3.25903529301022,1.11581452245088,2.50579049947269,2.11689096459159,2.31007369983838,0.689863580666981,0.898419113706409,2.34100175066077,2.72412853616606,1.23342397681202,38702.5,3,2,"42","660R","old",3,2,"lib190921","D11"
"935","660R_d42_INX_660R_d42_001_019.fcs","D4",93001.9140625,85785.5078125,71049,47054.76953125,93123.3984375,33115,3.30277456815964,2.53391021522069,1.03065783737324,2.75705598879492,2.34734813230928,2.70962179645427,1.01596085427494,0.825736272848642,2.45145621526689,0.285156910083216,1.83358884316788,36783.19921875,3,3,"42","660R","old",3,3,"lib190921","D12"
"936","660R_d42_INX_660R_d42_001_019.fcs","E1",90791.0390625,85211.765625,69827,44499.53125,93871.9921875,31067,3.24411611580755,1.52086278653737,1.15002106200463,2.51781527103808,2.05226792210562,2.60592399058122,0.976599274690458,1.14083407536951,2.22999454736848,2.66541256056751,1.7656770239371,42661.19921875,4,0,"42","660R","old",4,0,"lib190921","E9"
"937","660R_d42_INX_660R_d42_001_019.fcs","E2",87832.3203125,83853.0859375,68646,31781.75,100136.96875,20800,2.88242563996649,2.85194525243647,1.14111205325613,2.36850480914029,2.01248409003351,2.14105834296535,0.786037525413139,1.18850750901615,2.30801005057489,2.74643223859613,1.05277372181022,43149.5,4,1,"42","660R","old",4,1,"lib190921","E10"
"938","660R_d42_INX_660R_d42_001_019.fcs","E3",113626.5546875,93949.5625,79262,56451.5,106826.2109375,34632,3.71824972975,1.73501545725435,0.85391348226594,3.0219038559192,-0.220991810760682,3.06156953797625,0.939719319024368,0.873287545460922,2.59679142579072,0.809938550801639,1.97703822136942,44242.80078125,4,2,"42","660R","old",4,2,"lib190921","E11"
"939","660R_d42_INX_660R_d42_001_019.fcs","E4",80440.3203125,81564.171875,64633,29276.0390625,97417.34375,19695,2.920013139307,2.19048988475573,0.923746955691488,2.89074853379045,0.8642987305972,2.30409050055061,1.14864506764797,1.07542975170199,2.0811943653833,0.448054139301002,0.932489897974404,46287.69921875,4,3,"42","660R","old",4,3,"lib190921","E12"
"940","660R_d42_INX_660R_d42_001_019.fcs","F1",91925.7578125,83200.25,72409,33505.140625,90746.4921875,24197,3.26574604867151,3.18540662224782,0.890881362203463,2.4245601315528,1.58979561252633,2.57904086181985,0.991013378554564,0.513847287243839,2.49411129099678,1.12571386170987,0.993010981660713,57149,5,0,"42","660R","old",5,0,"lib190921","F9"
"941","660R_d42_INX_660R_d42_001_019.fcs","F2",75154.5546875,80374.171875,61280,32843.46875,85089.71875,25296,2.96140585439809,3.05011936371865,1.59426831449773,2.02087433951001,0.418237245586245,2.25941517662448,0.708580254065392,0.504570398778757,1.86895455643411,2.62154752740522,1.04008406805032,52784.69921875,5,1,"42","660R","old",5,1,"lib190921","F10"
"942","660R_d42_INX_660R_d42_001_019.fcs","F3",88881.6015625,81082.1875,71840,36831.26953125,98597.859375,24481,3.04224426939439,3.0325050222894,1.87332556935082,2.16474042380095,0.976733200381972,2.35415023090999,0.80995199426586,1.08292457843929,2.24418755659878,0.822029440293408,1.02801286817502,52099.5,5,2,"42","660R","old",5,2,"lib190921","F11"
"943","660R_d42_INX_660R_d42_001_019.fcs","F4",75157.4375,78756.625,62541,22349.458984375,84410.6796875,17352,2.93981848419801,2.21226244730858,0.97249546210051,2.52466713110084,0.659260904183213,2.30714189980206,1.17031391996621,1.1931679592746,2.02260239759499,0.42374403308659,0.852372034284725,49707.69921875,5,3,"42","660R","old",5,3,"lib190921","F12"
"944","660R_d42_INX_660R_d42_001_019.fcs","G1",103942.078125,89225.8671875,76345,51201.3203125,101240.9375,33144,3.68241288860479,2.66270347719048,1.0168119732832,2.63071099316918,2.66327548410211,3.06858662776949,0.223855190856397,0.97451467103383,2.28149133332279,3.18329370964212,2.3594086064812,65079.5,6,0,"42","660R","old",6,0,"lib190921","G9"
"945","660R_d42_INX_660R_d42_001_019.fcs","G2",86514.234375,80649.15625,70302,31008.3203125,96746.5546875,21005,3.31371430278641,1.51439305062218,0.903091891870869,2.93662427899572,0.828468170788764,2.68923805579693,1.23306401690188,1.16263552183545,2.39857239128533,0.766562309559725,1.25593989883272,66107.6015625,6,1,"42","660R","old",6,1,"lib190921","G10"
"946","660R_d42_INX_660R_d42_001_019.fcs","G3",75545.28125,81647.4140625,60638,30653.990234375,89222.765625,22516,2.85363741863977,2.8461256413037,1.20514645266819,2.20254661662164,0.7421464095004,2.18605221207141,0.608252649062757,0.535581837359042,2.13548234192125,2.57016307330845,1.11569619435275,67644.203125,6,2,"42","660R","old",6,2,"lib190921","G11"
"947","660R_d42_INX_660R_d42_001_019.fcs","G4",74074.5546875,77068.5859375,62990,22397.71875,96633.1171875,15190,2.74749779479883,2.99013280476216,1.24073598515131,1.80482467771178,0.831901196912349,1.98473046227148,0.707136650613318,0.780377971082161,1.71216974248153,2.29221392085074,1.05790532755253,68059.1015625,6,3,"42","660R","old",6,3,"lib190921","G12"
"948","660R_d42_INX_660R_d42_001_019.fcs","H1",78402.234375,77385.5546875,66397,24641.810546875,89733.046875,17997,2.90644734282259,3.20320377893968,1.5180802315207,2.19758586682197,0.594457939318953,2.12765675676381,0.445707510119157,0.690089436120626,1.87408183379432,3.01401366133212,1.29403778239455,75893.703125,7,0,"42","660R","old",7,0,"lib190921","H9"
"949","660R_d42_INX_660R_d42_001_019.fcs","H2",79317.1171875,86674.4453125,59973,47854.87109375,90540.0546875,34639,3.32616516133621,1.289633255367,0.986786432206316,2.68658787653906,1.90645688940741,2.69923171952194,1.00153342482452,1.20100014282409,2.44707128318318,2.95829252946972,1.23843326114191,74588,7,1,"42","660R","old",7,1,"lib190921","H10"
"950","660R_d42_INX_660R_d42_001_019.fcs","H3",97518.71875,82394.1796875,77566,34954.2109375,98514.5546875,23253,3.45041137063722,3.10438083719055,1.05548037603162,2.32579594759026,2.50654335846023,2.79476145526805,0.474480907511311,1.11258136477856,1.9803790346956,2.80952455356641,1.61165496909453,74197.6015625,7,2,"42","660R","old",7,2,"lib190921","H11"
"951","660R_d42_INX_660R_d42_001_019.fcs","H4",90453.1171875,85704.6796875,69167,38016.1796875,95923.78125,25973,3.24665418142927,3.17446590071649,1.27968210013005,2.41557436268961,2.35709157176011,2.71930551164287,0.513336038870778,0.823033810683152,2.22847982404934,2.75453818662043,1.609491546485,71628.703125,7,3,"42","660R","old",7,3,"lib190921","H12"
"952","665X_d0_INX_665X_d0_001_018.fcs","A1",84511.359375,77852.9609375,71141,22136.720703125,74784.8984375,19399,2.39552738241626,3.04248720349196,1.5164693735447,2.34179389486309,2.27446981772093,3.02738966756133,0.97209794934669,0.667873456477311,1.82602942463917,0.746067422673078,1.04844720915926,1148.59997558594,0,0,"0","665X","young",0,0,"lib190916","A7"
"953","665X_d0_INX_665X_d0_001_018.fcs","A2",61290.23828125,75059.1796875,53514,14388.7998046875,72431.3984375,13019,2.79625252195746,2.95525612301577,1.11812866120064,2.32418265741338,1.98439881965783,2.0809254047711,0.412401318037265,0.849879063662416,2.23386287873451,0.551563621889183,1.12349937600332,4289.2001953125,0,1,"0","665X","young",0,1,"lib190916","A8"
"954","665X_d0_INX_665X_d0_001_018.fcs","B1",74533.7578125,76450.390625,63893,21093.599609375,73920.6640625,18701,3.30745276880358,2.96806140635319,0.472645708206197,2.42390323679781,2.1699366337063,2.57213008783186,0.734401932906282,0.484969483904403,2.4634256741238,0.393828748977032,1.563605729754,13951.099609375,1,0,"0","665X","young",1,0,"lib190916","B7"
"955","665X_d0_INX_665X_d0_001_018.fcs","B2",58673.27734375,72907.453125,52741,17365.83984375,71501.390625,15917,3.42890091188948,2.96906333804754,1.67083242058702,2.44956534853161,2.31500871477172,2.64055574611613,0.531150752014077,0.668703732231224,2.42857252243054,0.382464022969213,1.23217657348254,7638.5,1,1,"0","665X","young",1,1,"lib190916","B8"
"956","665X_d0_INX_665X_d0_001_018.fcs","C1",70722.5546875,75736.9375,61197,16610.359375,75203.90625,14475,3.80106855363784,1.15471132230697,0.328016051959117,2.76550897107552,2.23714733024729,3.00018202597693,0.916372814089817,1.01123117738957,2.39448608650954,0.73115637036445,1.37156779384435,18659.5,2,0,"0","665X","young",2,0,"lib190916","C7"
"957","665X_d0_INX_665X_d0_001_018.fcs","C2",52934.3984375,73891.0078125,46949,10961.6005859375,73702.625,9747,3.51017697082749,2.86798578010638,1.79882314383722,2.10671707606613,0.229036372334965,2.75326611666726,0.645948238360531,0.833699134546973,1.68669729731534,2.59246915464881,0.708653855867475,21590.5,2,1,"0","665X","young",2,1,"lib190916","C8"
"958","665X_d0_INX_665X_d0_001_018.fcs","D1",63301.7578125,73926.6875,56117,15363.240234375,72991.546875,13794,3.62062595164802,3.00838558882545,2.11768449592691,2.30006854426343,0.883792919601803,3.12699055215536,1.18843221794643,1.0731634180249,2.05866439319508,2.80713455067309,0.981102559120197,34435.8984375,3,0,"0","665X","young",3,0,"lib190916","D7"
"959","665X_d0_INX_665X_d0_001_018.fcs","D2",48815.359375,75359.5390625,42452,16555.279296875,71904.484375,15089,3.08891909556806,2.7298419776008,1.80971694494277,2.12867060246305,0.55205038842635,2.34363300639094,1.17114699759866,0.921760003627323,1.93155723558166,2.78379300301808,0.888825195283284,34036,3,1,"0","665X","young",3,1,"lib190916","D8"
"960","665X_d0_INX_665X_d0_001_018.fcs","E1",68437.7578125,75086.421875,59733,18500.759765625,72360.109375,16756,3.5538725970697,2.66501720464674,0.68235223866044,2.51100774755235,2.25496122107555,2.7661848094216,0.788488702968039,1.08822956737756,2.15516055585709,0.5358737482548,1.25247297843196,57471.5,4,0,"0","665X","young",4,0,"lib190916","E7"
"961","665X_d0_INX_665X_d0_001_018.fcs","E2",49207.6796875,71055.9609375,45385,9345.240234375,67066.3203125,9132,2.89271416254262,2.67678624603972,1.37038055196067,1.93872301557767,0.655179400154129,2.65083287905374,0.957531039008041,0.634564183328241,1.94950062735616,2.22384858998939,0.876630897013721,60057.19921875,4,1,"0","665X","young",4,1,"lib190916","E8"
"962","665X_d0_INX_665X_d0_001_018.fcs","F1",69709.4375,76080.421875,60048,22437.279296875,73680.890625,19957,2.95372142968026,1.17980875506174,0.453423108079582,2.55586600279632,2.03309526815949,2.6827495660888,1.14521011968162,0.445228984545273,2.2008068983805,0.275097550230802,1.27822251990477,74506.8984375,5,0,"0","665X","young",5,0,"lib190916","F7"
"963","665X_d0_INX_665X_d0_001_018.fcs","F2",53381.1171875,73679.6796875,47481,10529.7998046875,71127.703125,9702,2.38866477881458,2.63418017473371,1.01404365902916,1.29963927327826,0.500404672302663,2.84609431893523,1.18250460345265,0.65051933668405,1.55744015009021,2.22536112541081,1.01870014579334,73909.1015625,5,1,"0","665X","young",5,1,"lib190916","F8"
"964","665X_d0_INX_665X_d0_001_018.fcs","G1",57720.95703125,74505.6484375,50772,12691.5205078125,72654.75,11448,2.80860278369693,3.14008093010107,1.08325031207159,1.94626954134686,0.627895643464804,2.29807480525834,0.17510676097552,0.639824626046485,1.4490475937154,2.80657659817697,0.882582919681765,83705.8984375,6,0,"0","665X","young",6,0,"lib190916","G7"
"965","665X_d0_INX_665X_d0_001_018.fcs","G2",91305.6015625,79044.203125,75702,21839.560546875,77479.4296875,18473,4.19401097525754,3.00227708373431,1.53653275988071,2.66721783316557,2.32507647169968,3.43956457407667,0.769511730389287,0.32386053225093,2.54091448101424,2.41917501443886,1.82963004676045,97380.6015625,6,1,"0","665X","young",6,1,"lib190916","G8"
"966","665X_d42_INX_665X_d42_001_020.fcs","A1",82877.4375,76206.359375,71273,26187.48046875,74505.0078125,23035,3.43764027297997,2.37638465634877,1.35730038783821,3.099185352563,1.81825507087892,2.72962302052699,0.837358684364069,1.15759926916727,2.65372840494823,0.754219683423602,1.62097278902363,920.700012207031,0,0,"42","665X","young",0,0,"lib190916","A9"
"967","665X_d42_INX_665X_d42_001_020.fcs","A2",82065.921875,76143.8984375,70633,32381.599609375,74346.9921875,28544,3.42900286352423,1.19424317537786,1.35924035069098,2.72237679202864,1.40240859886867,2.7037940965111,1.20816802137124,1.51777265865891,2.68181540602045,0.687042902339739,1.83729202301188,1228.40002441406,0,1,"42","665X","young",0,1,"lib190916","A10"
"968","665X_d42_INX_665X_d42_001_020.fcs","A3",94385.28125,78470.0078125,78828,37812.08203125,77828.2890625,31840,3.88483780909483,1.36992775925397,1.18390621916126,3.20574651552373,0.447056074161757,3.1860853168353,1.38271728840216,1.24037931379085,2.88721872012871,0.337400546266995,1.85777407949649,1490.59997558594,0,2,"42","665X","young",0,2,"lib190916","A11"
"969","665X_d42_INX_665X_d42_001_020.fcs","A4",73509.7578125,77060.8515625,62516,26536.3203125,75356.8046875,23078,3.89187231076699,1.8943498358507,0.346570091610128,2.91849179428271,2.36303663942423,3.11037313604545,1.21380719864961,0.840205292572628,2.50660513468572,0.416579550647065,1.93005740830058,1687.5,0,3,"42","665X","young",0,3,"lib190916","A12"
"970","665X_d42_INX_665X_d42_001_020.fcs","B1",69577.6015625,78458.2734375,58118,35799.9609375,76229.3359375,30778,3.26741980636598,0.944810051670157,0.970468838364239,2.91503487058644,1.56343406993071,2.55418403519541,1.03577631188908,0.825577494756448,2.65550416578353,0.947106234190741,1.71615927435438,3145.80004882812,1,0,"42","665X","young",1,0,"lib190916","B9"
"971","665X_d42_INX_665X_d42_001_020.fcs","B2",78336,76614.015625,67009,25699.240234375,75664.9296875,22259,3.97465586545791,1.46280710576982,1.17543083380788,2.88165680515996,1.27808014799816,3.30286318184795,1.30107948332876,1.5458323783934,2.76899164170961,0.783133074589337,1.69849431656062,2677.19995117188,1,1,"42","665X","young",1,1,"lib190916","B10"
"972","665X_d42_INX_665X_d42_001_020.fcs","B3",66322.5546875,74070.2265625,58681,13527.919921875,67899.6484375,13057,3.47507898087659,2.02606499285445,1.18833691083515,2.5999476942218,1.58136505409566,2.7198441480772,1.20705925270356,1.1791184303808,2.18814453588312,0.537183493396498,1.71515830581309,2372.30004882812,1,2,"42","665X","young",1,2,"lib190916","B11"
"973","665X_d42_INX_665X_d42_001_020.fcs","B4",86514.5546875,77189.75,73453,32488.359375,73589.234375,28933,3.62130990329283,1.20571401483143,1.24987154797941,2.61009074914522,1.40330577748107,2.8819181979557,1.46180451127599,1.2682962771815,2.52301376287576,0.603222072497252,2.09886589510731,2089.30004882812,1,3,"42","665X","young",1,3,"lib190916","B12"
"974","665X_d42_INX_665X_d42_001_020.fcs","C1",70763.515625,73983.125,62684,21042.599609375,73038.9140625,18881,3.09305880113068,2.55666067270861,1.55350444300685,2.65590410847241,2.46985744434267,2.3689224689403,1.37180234262262,1.50183548127061,2.39313044772929,0.911119101328415,1.47673539651369,3409.60009765625,2,0,"42","665X","young",2,0,"lib190916","C9"
"975","665X_d42_INX_665X_d42_001_020.fcs","C2",80598.3984375,77909.328125,67798,32279.599609375,75241,28116,4.01869822876568,1.82360731795168,0.584700041248638,3.27817317278292,1.9021367678581,3.29104548827727,1.50587233011889,1.15086258281066,2.87512045465286,0.760082360875398,1.36540267570366,3737.39990234375,2,1,"42","665X","young",2,1,"lib190916","C10"
"976","665X_d42_INX_665X_d42_001_020.fcs","C3",96890.875,82300.859375,77154,31660.80078125,85194.9140625,24355,3.9144665264607,1.70654896396111,0.972213078750017,3.16931898109687,1.86308021996022,3.19687382062648,1.19072268435525,1.43384721769071,2.82591681589401,1.11338209367857,1.6302889575441,3995,2,2,"42","665X","young",2,2,"lib190916","C11"
"977","665X_d42_INX_665X_d42_001_020.fcs","C4",69851.515625,77556.78125,59025,22317.599609375,77109.140625,18968,3.48803867602805,1.1151911098694,1.025964381581,2.73022239901706,1.82301555567863,2.75050537797342,1.31830812860325,1.08456697250122,2.33578806004341,0.64024810253992,1.86650691574599,4300.39990234375,2,3,"42","665X","young",2,3,"lib190916","C12"
"978","665X_d42_INX_665X_d42_001_020.fcs","D1",83863.0390625,78776.0625,69768,31556.759765625,77795.0546875,26584,2.91276596197914,1.23565968290276,1.45060646133346,2.52929544793429,0.510778527338658,2.21823330811494,1.51727295133312,1.50435592476141,2.4704826243117,0.916991659117447,1.61568865349521,5466.7998046875,3,0,"42","665X","young",3,0,"lib190916","D9"
"979","665X_d42_INX_665X_d42_001_020.fcs","D2",77257.6015625,76570.59375,66124,29246.80078125,72032.7109375,26609,3.1077506071414,1.39577361407425,1.14650718350844,2.47450886672766,0.711604984881654,2.42581726815143,1.30728311510041,1.45703427226753,2.4779356547246,0.836212419518168,1.51976257979044,5133.89990234375,3,1,"42","665X","young",3,1,"lib190916","D10"
"980","665X_d42_INX_665X_d42_001_020.fcs","D3",80003.8359375,78853.5703125,66492,29877.83984375,77473.8515625,25274,3.91911616437605,1.48946771407325,1.04659467292754,2.78647485696782,1.50631156632834,3.20985836300619,0.670252885142066,1.20725976953662,2.92643154968391,1.02410456404532,1.98635693081526,4887,3,2,"42","665X","young",3,2,"lib190916","D11"
